lng,num_ratings,tid,name,rating,features,elevGain,lat,elevMax,kml,length
-119.9582,4,priest-rapids-wildlife-area,"Priest Rapids Wildlife Area",2.5,rma!,50,46.7364,,,5.0
-121.9255,4,preston-railroad-grade,"Preston Railroad Grade",2.5,,900,47.4988,,,2.6
-123.2744,1,porter-falls,"Capitol State Forest - Porter Falls",4.0,woakd,100,46.9714,,,2.0
-121.0874,6,poe-mountain,"Poe Mountain",3.5,mvse,3000,47.9183,6015,,6.0
-121.1452,7,pyramid-lake,"Pyramid Lake",3.4,lovad,1500,48.7098,2600,,4.5
-121.9436,3,preston-trail,"Preston Trail",3.0,!,,47.5304,,,5.0
-122.7795,2,point-whitehorn,"Point Whitehorn",3.0,cfmvak,0,48.8872,0,,4.0
-122.0270,1,poo-top,"Poo Top",3.0,kd,,47.5230,2948,,0.8
-121.3018,4,pleasant-valley-lake,"Pleasant Valley Lake",3.0,,,46.9487,,,
-122.8943,4,priest-point-park,"Priest Point Park",3.0,covakd,150,47.0697,200,,5.0
-117.6709,0,potters-pond-fishing-and-observation-platform,"Potters Pond Fishing and Observation Platform",0.0,lak,,48.4269,,,0.2
-122.1834,5,ptarmigan,"Ptarmigan Trail",3.4,mvsp,1000,46.1458,4700,,4.5
-123.8634,4,quinault-rainforest-nature-loop,"Quinault Rainforest Nature Loop",4.0,wokd,40,47.4598,,,0.5
-121.6991,3,reflection-and-louise-lakes-snowshoe,"Reflection and Louise Lakes Snowshoe",3.0,lvp!,560,46.7666,5100,,7.0
-121.6997,8,rainbow-ridge,"Rainbow Ridge",2.9,vap,1700,48.7634,5300,,
-121.2839,5,quartz-creek-1,"Quartz Creek",2.4,romv,1500,47.9245,4000,,8.4
-121.8113,2,red-mountain-lookout,"Red Mountain Lookout",3.5,rmvskd,,45.9085,4968,,8.0
-119.4708,5,rattlesnake-slope-wildlife-area,"Rattlesnake Slope Wildlife Area",3.4,rmapd,1600,46.3479,2000,,5.0
-123.2319,6,rainbow-falls-state-park,"Rainbow Falls State Park",2.7,romkd,200,46.6302,450,,3.0
-120.6941,4,rainbow-loop,"Rainbow Loop",3.5,lwekd,1000,48.3379,2200,,4.4
-121.9059,5,rasar-state-park,"Rasar State Park",3.6,rovaekd,20,48.5167,125,,3.0
-121.8126,4,ridley-creek,"Ridley Creek",3.2,ovped,2600,48.7071,,,7.0
-124.0143,10,queets-river,"Queets River",3.8,,200,47.6245,425,,10.0
-121.2843,15,rampart-ridge-1,"Rampart Ridge - Rampart Lakes",3.7,rlwvpe,2200,47.3980,5100,,11.0
-122.1288,4,redtown-meadow,"Red Town Meadow & Trails",2.8,omk,150,47.5348,800,,1.5
-122.1285,6,red-town-creek,"Red Town Creek",3.0,wmk,,47.5345,,,0.5
-121.6272,5,riley-camp,"Riley Camp",3.0,mv,2280,46.2323,5800,,10.0
-123.8621,6,quinault-rain-forest-loop,"Quinault National Recreation Trails",2.2,kd,300,47.4599,450,,3.9
-120.7355,5,rainy-lake,"Rainy Lake",3.0,lwfvkd,70,48.5150,4800,,2.0
-121.4642,8,rainier-view,"Rainier View",4.2,mvapk,300,47.0129,6000,,2.4
-124.0655,4,queets-campground-loop,"Queets Campground Loop",4.5,,,47.6055,,,
-122.9923,7,ranger-hole,"Ranger Hole - Interrorem Nature Trail",4.4,rok,200,47.6807,320,,2.1
-121.4866,8,rainbow-lake-1,"Island Lake - Rainbow Lake",3.6,lv,2000,47.3979,4400,,10.0
-120.5039,0,rattlesnake-dance-ridge-trail,"Rattlesnake Dance Ridge Trail",0.0,mvsapd,1250,46.8973,2646,,2.0
-121.8434,29,rattle-snake-mountain,"Rattlesnake Mountain",3.4,vsp,2520,47.5092,3500,,10.2
-121.4147,5,red-pass,"Red Pass",3.4,,2300,47.4290,5300,,
-123.5698,9,quinault-river,"Quinault River-Pony Bridge-Enchanted Valley",3.7,roak,900,47.5728,1200,,5.0
-122.0515,2,redmond-watershed-preserve,"Redmond Watershed Preserve",3.0,rfak,400,47.6968,580,,4.5
-120.7596,17,red-top-lookout,"Red Top Lookout",3.3,omvskd,350,47.2970,5360,,1.5
-121.7466,10,reflection-lakes,"Narada Falls to Reflection Lakes",3.0,rlwomvak,1150,46.7753,5400,,5.0
-121.8096,16,railroad-grade,"Railroad Grade",3.8,rmvpd,2000,48.7061,6000,,7.0
-117.0833,6,quartz-mountain-1,"Mount Spokane State Park - Quartz Mountain",3.8,mvsd,,47.8851,,,5.0
-121.3474,2,rampart-ridge-back-door,"Rampart Ridge Backdoor",4.5,,,47.3947,,,
-121.1156,4,raven-roost,"Raven Roost",2.8,,,47.0089,,,
-121.7675,216,rattle-snake-ledge,"Rattlesnake Ledge",4.0,lmvspkd!,1160,47.4335,2078,,4.0
-117.7058,7,rattlesnake-trail,"Rattlesnake Trail",3.4,mvsped,2900,46.2043,5700,,10.0
-120.7310,4,rainbow-lake,"Rainbow Lake",2.8,,,48.5076,,,11.5
-121.5410,11,rainy-lake-1,"Rainy Lake",3.5,rlwoad,2700,47.5475,3750,,13.0
-121.8107,13,rampart-ridge-loop,"Rampart Ridge Loop",3.1,romvpk,1300,46.7497,4080,,4.5
-120.6941,0,rainbow-creek-trail,"Rainbow Creek Trail",0.0,,,48.3378,,,33.0
-122.4897,3,raptor-ridge-chuckanut-mountain,"Raptor Ridge Trail",3.3,sakd,1500,48.6999,,,8.0
-123.8591,8,pyramid-mountain-1,"Pyramid Mountain / Pyramid Peak",4.0,lovs,2400,48.0659,3089,,7.0
-121.8137,3,rampart-ridge-snowshoe,"Rampart Ridge Snowshoe",3.3,va!,1200,46.7498,4050,,4.5
-121.2899,5,red-mountain,"Red Mountain (Painted Mountain)",3.0,vs,4875,48.0588,6975,,8.0
-121.0941,4,quick-creek-camp,"Quick Creek Camp",2.8,rlsped,,47.3860,,,12.0
-121.9865,2,rim-trail-202,"Rim Trail",3.0,,100,45.8813,3620,,0.9
-122.7466,5,ridgefield-national-wildlife-refuge,"Ridgefield National Wildlife Refuge",3.8,roak!,100,45.8310,100,,2.0
-121.6686,0,revolution-peak,"Revolution Peak",0.0,lfmvs,5454,47.4698,4654,,16.0
-121.3827,7,red-mountain-1,"Red Mountain (Commonwealth Basin)",3.6,mvs,2900,47.4474,5890,,11.0
-121.5329,5,quartz-creek-lake-blethen,"Quartz Creek/Lake Blethen",2.2,,,47.5666,,,
-122.0802,2,red-cedars,"Red Cedars",2.5,k,,47.5429,,,0.6
-121.8489,4,quartz-creek,"Quartz Creek",2.0,re,500,46.1827,2500,,8.0
-121.2848,51,rachel-lake,"Rachel Lake",3.9,lwofmvped,1600,47.4012,4600,,8.0
-121.1111,0,red-mountain-2,"Red Mountain Snowshoe",0.0,lovsd,3560,47.4028,5880,,8.0
-124.6027,4,quillayute-river,"Quillayute River Slough",2.5,rk,30,47.9181,30,,1.8
-122.8834,4,rainbow-canyon,"Rainbow Canyon",2.2,rw,,47.8219,,,1.0
-122.1151,7,quarry,Quarry,4.0,kd,,47.5241,,,2.0
-122.0123,5,round-lake-wetland,"Wetlands Trail",4.2,lfmakd,90,47.5270,570,,1.3
-118.4349,3,ryan-cabin,"Ryan Cabin",4.3,,1365,48.7612,5600,,6.4
-117.4941,1,riverside-state-park,"Riverside State Park - Bowl & Pitcher",3.0,rkd,166,47.6962,2165,,2.1
-123.1117,0,rock-candy-mountain,"Capitol State Forest - Rock Candy Mountain",0.0,ovsad,1000,47.0058,1500,,5.5
-121.0813,2,sasse-ridge-snowshoe,"Sasse Ridge Snowshoe",3.0,va,2700,47.3847,5400,,15.0
-122.6594,5,rosario-head,"Rosario Head",4.0,,,48.4167,,,
-121.8608,4,sauk-lake,"Sauk Lake",1.8,,,48.4586,,,
-121.0750,37,sahale-arm,"Cascade Pass and Sahale Arm",4.1,lwofmvape,4000,48.4755,7570,http://wta.org/kml/sahale-arm.kmz,12.0
-122.6658,0,salmon-creek-trail,"Salmon Creek Trail",0.0,rfakd,30,45.7075,60,,5.0
-124.4136,11,ruby-beach,"Ruby Beach",3.3,ckd,80,47.7099,80,,6.0
-123.9210,4,scarborough-hill,"Scarborough Hill",2.8,rov,650,46.2542,767,,2.8
-120.7054,6,robinson-canyon-ainsley-canyon,"Robinson Canyon - Ainsley Canyon",3.2,rmakd,1200,47.0142,3400,,10.0
-121.0970,16,robin-lakes,"Tuck and Robin Lakes",4.1,lomvsped,2900,47.5443,6300,,16.0
-121.5328,5,rooster-mountain,"Rooster Mountain",4.2,vs,4100,47.5597,5340,,8.0
-121.4523,4,rock-creek-2,"Rock Creek",4.5,rlpd,2500,47.5163,4100,,8.6
-117.1263,1,saltese-uplands,"Saltese Uplands",3.0,,,47.6422,,,3.6
-121.3823,8,sand-lake,"Deer and Sand Lake",2.6,lk,960,46.6447,5315,,5.2
-121.0744,4,sasse-mountain,"Sasse Ridge",3.5,mv,2400,47.3892,5730,,9.0
-121.3813,3,sand-lake-snowshoe,"Sand Lake Snowshoe",3.3,lp!,900,46.6449,5300,,6.6
-121.6071,25,sauk-mountain,"Sauk Mountain",4.1,mvsd,1200,48.5213,5500,http://wta.org/kml/sauk-mountain.kmz,4.2
-120.7890,5,rock-creek,"Rock Creek",4.0,omva,1850,47.9699,4350,,14.0
-120.9581,9,rock-mountain,"Rock Mountain via Rock Lake",2.8,lfvsd,4175,47.7757,6852,,11.0
-117.0775,8,salmo-priest-loop,"Salmo - Priest Loop",3.2,romvsaped,3400,48.9586,6480,,19.0
-121.7752,4,saddle-lake,"Saddle Lake",4.5,,,48.1966,,,
-124.1654,5,rugged-ridge,"Snider-Jackson Traverse",2.6,rope,3400,47.9377,3200,,19.5
-121.2190,5,russell-ridge,"Russell Ridge",2.4,mvsp,,46.6617,,,
-121.0741,4,ruby-mountain,"Ruby Mountain",2.5,vsped,6300,48.7176,7408,,17.0
-122.0337,0,ring-hill-forest,"Ring Hill Forest",0.0,fvkd,,47.7501,,,2.6
-122.4646,5,rock-trail,"Rock Trail",4.4,lovsd,1200,48.6293,1300,,2.4
-119.4462,4,saddle-mountain-east,"Saddle Mountain East",3.2,rma,76,46.7919,2050,,4.0
-121.3033,6,round-mountain,"Round Mountain",3.7,msad,1700,46.6344,5970,,5.2
-122.0637,5,ryan-lake,"Ryan Lake",3.2,lvk,165,46.3518,3465,,0.7
-123.1370,22,royal-basin,"Royal Basin - Royal Lake",3.9,rlwofmve,2650,47.8779,5700,,16.0
-120.5990,7,sauer-mountain,"Sauer's Mountain",3.9,mvsp,2000,47.5883,3116,,6.0
-120.5405,8,robinson-creek,"Robinson Creek - Robinson Mountain",3.1,rfm,,48.6650,,,
-117.8441,2,sawtooth-ridge-blue-mtns,"Sawtooth Ridge",2.5,mvpk,500,46.0618,5500,,8.0
-121.6941,0,salmon-ridge-snowshoe,"Salmon Ridge Snowshoe",0.0,rakd,300,48.9076,2400,,5.4
-120.9949,4,rock-mountain-1531-via-snowy-creek,"Rock Mountain via Snowy Creek",4.0,fmvsad,3600,47.8098,,,9.0
-121.5927,5,ruth-arm,"Ruth Arm",2.4,,,48.9101,,,
-122.4255,1,samish-overlook,"Samish Overlook",2.0,,,48.6774,,,
-122.0534,0,sams-walker-nature-trail,"Sams Walker Nature Trail",0.0,rmakd!,50,45.6152,100,,1.1
-121.7662,6,sawtooth-1,Sawtooth,3.8,,,46.0917,,,
-121.3368,6,round-lake,"Round Lake",4.5,,4300,48.0936,5600,,11.0
-121.5614,4,sauk-mountain-snowshoe,"Sauk Mountain Snowshoe",3.5,vs!,3500,48.5810,5500,,11.0
-121.5912,1,ruth-mt,"Ruth Mountain",4.0,,,48.9102,,,
-121.4542,4,rock-creek-falls,"Rock Creek Falls",4.0,rv,210,47.5174,3400,,11.0
-121.6142,8,rockport-state-park,"Rockport State Park",3.6,okd!,250,48.4880,750,,3.0
-124.6690,6,sand-point,"Sand Point",2.7,,,48.1540,,,
-120.6316,4,rock-creek-1,"Rock Creek",2.2,,,48.9175,,,
-120.3295,7,saddle-rock,"Saddle Rock",3.4,vd,920,47.3968,2000,,2.0
-120.9169,4,ruby,Ruby,1.5,,,48.7064,,,
-120.1855,1,sa-teekh-wa-trail,"Sa Teekh Wa Trail",4.0,rfmvakd,0,48.4802,,,2.0
-120.3684,7,sage-hills,"Sage Hills",2.9,mvak,650,47.4293,800,,5.5
-121.3005,1,rowena-plateau,"Rowena Plateau and Tom McCall Point",5.0,rmv,1200,45.6828,1750,,3.4
-124.0321,5,sams-river,"Queets Campground Loop",3.6,rofmvaek,50,47.6164,300,,2.8
-122.9205,5,rocky-brook-falls,"Rocky Brook Falls",2.8,wk,0,47.7092,,,0.1
-121.3027,6,round-mountain-1,"Round Mountain",3.3,vsd,1700,46.6362,5970,,5.2
-122.0837,0,river-meadows-park,"River Meadows Park",0.0,rakd!,,48.1797,,,
-120.5201,4,scatter-lake,"Scatter Lake",4.0,lfvspd,3850,48.4348,7047,,8.5
-121.0592,5,scatter-creek-1,"Scatter Creek",3.4,mvp,2200,47.5065,5500,,9.0
-121.0593,5,shorthorn,Shorthorn,3.8,mvd,1400,46.1989,6100,,5.6
-121.3801,5,shellrock-lake,"Shellrock Lake",3.0,l,1900,46.6438,5930,,10.0
-122.0964,7,shangri-la,"Shangri La",3.9,mvkd,643,47.5409,,http://wta.org/kml/shangri-la.kmz,3.4
-121.5671,2,silver-gulch-trail,"Silver Gulch Trail",1.0,,,48.0784,,,
-121.5551,11,shriner-peak,"Shriner Peak",3.5,lfvp,3434,46.8018,5834,,8.5
-121.5790,3,shuksan-lake,"Shuksan Lake",3.3,,,48.7558,,,
-121.9761,4,seattle-view-trail,"Seattle View Trail",2.5,vd,,47.4840,,,1.2
-122.6641,3,sharpe-park-sares-head,"Sharpe Park - Sares Head",4.0,cvsakd,150,48.4306,450,,0.8
-119.8623,0,sentinel-mountain,"Sentinel Mountain",0.0,rms!,,46.8182,2372,,
-122.2677,6,sheep-canyon,"Sheep Canyon",3.5,rov,1200,46.2022,4600,,9.3
-121.9462,6,section-line-trail,"Section Line Trail",2.8,ovs!,2022,47.4883,2522,,1.6
-123.0359,9,silver-lake-2,"Silver Lakes",4.2,lvped,3400,47.8564,5700,,11.0
-120.4291,5,selah-butte,"Selah Butte",3.2,mvap!,350,46.7371,3024,,4.0
-121.6423,8,shadow-lake-sunrise-camp-loop,"Shadow Lake - Sunrise Camp Loop",4.1,lmvaek,200,46.9146,5400,,3.7
-122.9373,3,shark-reef-sanctuary,"Shark Reef Sanctuary",2.3,,40,48.4627,60,,1.0
-122.9279,0,shaw-island,"Shaw Island",0.0,,,48.5849,,,
-124.6238,18,second-beach,"Second Beach",4.2,ck,350,47.8982,250,,4.0
-121.3792,7,shoe-lake,"Shoe Lake",3.9,lmvapd,2200,46.6431,6600,,14.0
-120.5345,4,silver-falls-interpretive-trail,"Silver Falls Interpretive Trail",2.0,,,47.9558,,,
-121.9662,0,sedum-point,"Sedum Point",0.0,omvd,,45.8150,,,
-122.2577,3,seward-park,"Seward Park",3.7,lfakd,,47.5499,,,2.4
-122.5078,0,seeley-lake-park,"Seeley Lake Park",0.0,lmakd,,47.1735,,,1.3
-117.5260,4,sherlock-peak,"Sherlock Peak",3.2,rfmvsd,1580,48.8841,6200,,7.0
-121.9102,7,silent-swamp,"Silent Swamp Loop",3.1,fmvak,600,47.4729,1780,,8.8
-117.1533,7,shedroof-divide,"Shedroof Divide",3.0,fmvsaped,,48.8672,,,
-118.4699,7,sherman-pass,"Sherman Pass Snowshoe Loop",2.6,v,1000,48.6049,,,6.0
-122.6744,3,sharpe-park-montgomery-duban-headlands,"Sharpe Park - Montgomery - Duban Headlands",3.7,cvakd,300,48.4320,400,,1.5
-121.5177,13,sheep-lake,"Sheep Lake",3.3,lwmvapkd,400,46.8760,5750,,3.6
-122.4846,3,sehome-arboretum,"Sehome Arboretum",2.7,ckd,,48.7330,,,6.0
-123.3229,8,shady-lane,"Shady Lane",3.5,rak,,47.5153,,,1.8
-121.4199,21,silver-peak,"Silver Peak",4.4,lmvsp,2100,47.3660,5605,,5.6
-121.5692,2,silver-falls-grove-of-the-patriarchs-snowshoe,"Silver Falls - Grove of the Patriarchs Snowshoe",3.5,rwoe!,400,46.7326,2500,,5.0
-118.4734,4,sherman,"Sherman Peak Loop",3.8,mvspd,1800,48.6019,6998,,5.9
-122.3414,3,sierra-park-for-the-blind,"Sierra Park",2.3,ofmkd,0,47.8264,0,,1.0
-121.4456,1,silver-lake-3,"Silver Lake - Monte Cristo",5.0,rlwmvpe,2000,48.0349,4350,,11.0
-123.1130,6,sherman-creek,"Capitol State Forest - Sherman Creek Loop",4.0,rod,800,46.9194,1150,,9.0
-121.5967,5,shannon-ridge,"Shannon Ridge",3.8,vp,2800,48.7544,5400,,8.2
-121.5163,5,silver-creek-mineral-city,"Silver Creek - Mineral City",3.8,,,47.8259,,,
-121.6423,5,silver-forest-emmons-vista,"Silver Forest - Emmons Vista",3.6,mv,200,46.9146,6400,,2.4
-121.7237,4,shadow-of-the-sentinels,"Shadow of The Sentinels",2.8,,,48.6395,,,
-120.6682,8,silver-lake-1,"Silver Lake",2.9,lom,2800,48.7323,6950,,9.2
-123.8152,11,seven-lakes-basin,"High Divide - Seven Lakes Basin Loop",4.1,rlvae,4000,47.9506,5120,,19.0
-120.5358,6,silver-falls,"Silver Falls",3.7,wvekd,700,47.9588,3100,,1.8
-121.5693,15,silver-falls-loop,"Silver Falls Loop",3.3,rwe,200,46.7330,3200,,3.0
-121.8315,6,seattle-park,"Seattle Park",3.0,om,2850,46.9771,5200,,12.0
-121.8122,12,scott-paul-trail,"Scott Paul Trail",3.7,wofmva,2000,48.7067,5200,,8.0
-122.4065,16,seattle-magnolia-area-beach-discovery-park,"Discovery Park Loop Trail",3.5,cfmvakd,140,47.6576,325,,2.8
-120.7726,6,schaefer-lake,"Schaefer Lake",3.5,lofmv,3200,47.9529,5195,,9.0
-121.8096,2,schriebers-meadow-snowshoe,"Schriebers Meadow Snowshoe",4.0,ve,1200,48.7061,5200,,14.0
-119.6944,4,schalow,Schalow,3.2,,,48.5875,,,
-122.2428,4,seaquest-state-park-silver-lake,"Silver Lake-Seaquest",1.8,lomvak,100,45.7682,4390,,3.0
-121.5195,0,scout-patrol-peak,"Scout Patrol Peak",0.0,,2724,47.3556,4693,,
-121.5107,4,scout-lake-snoqualmie-pass,"Scout Lake",3.2,lm,,47.3683,,,
-123.9545,8,south-fork-hoh-river,"South Fork Hoh River - Big Flat",2.6,rofvaek,150,47.7993,850,,7.0
-121.0388,7,smithbrook,Smithbrook,2.6,,,47.7842,,,
-120.7556,4,snow-mountain-ranch,"Snow Mountain Ranch",3.2,vakd,1140,46.6593,3376,,9.2
-121.9927,2,snow-bowl-hut-snowshoe,"Snow Bowl Hut Snowshoe",5.0,v,2000,46.7059,4300,,9.0
-122.0434,5,south-access,"South Access Road",2.0,vsad,,47.4841,,,5.4
-120.8137,5,south-fork-tieton-river,"South Fork Tieton River",3.2,rfkd,,46.7279,1860,,4.0
-121.2669,5,skagit-river,"Skagit River",3.2,roekd,100,48.6658,575,,1.8
-121.2065,0,martin-creek-1,"Martin Creek Connector",0.0,,,47.7293,,,5.0
-121.4225,9,guye-peak,"Guye Peak",4.0,ovsape,2100,47.4418,5168,,6.0
-117.6910,0,mclellan-conservation-area,"McLellan Conservation Area",0.0,rakd,,47.8746,,,
-122.2043,1,everett-arboretum-grand-ave-park-evcc-legion-park,"Everett Arboretum, Grand Ave Park, Everett Community College, Legion Park",3.0,cva,,48.0119,,,
-121.2836,8,lila-lake,"Lila Lake",4.5,rlwmvpe,2800,47.4008,5400,,11.0
-120.6702,0,liberty-ghost-town,"Liberty Ghost Town",0.0,fkd,50,47.2530,2682,,1.0
-122.3984,0,golden-gardens-park,"Golden Gardens Park",0.0,cfvakd,300,47.6906,300,,2.5
-122.3891,2,swan-creek-park,"Swan Creek Park",5.0,rofkd,,47.2268,,,2.4
-121.9363,0,middle-tiger-loop,"Custer's Bridge - Middle Tiger Loop",0.0,fmvsad,1600,47.4683,2607,,11.0
-122.0589,5,lord-hill-regional-park,"Lord Hill Regional Park",3.0,lofmvakd,200,47.8611,,,10.0
-123.2648,2,deer-park-to-maiden-peak,"Deer Park to Maiden Peak",4.0,fmvsape,900,47.9497,6200,,9.0
-118.4005,0,z-lake,"Z Lake",0.0,,275,47.6129,2310,,3.5
-122.7896,0,fort-townsend-historical-sp,"Fort Townsend Historical State Park",0.0,cofekd,,48.0747,,,6.5
-122.3285,0,nisqually-state-park,"Nisqually State Park",0.0,rofakd,,46.8638,,,
-122.3308,0,interurban-trail-snohomish-county,"Interurban Trail - Snohomish County",0.0,kd,,47.7928,,,18.8
-124.0755,2,cape-disappointment-state-park,"Cape Disappointment State Park",4.0,ckd,160,46.2881,200,,3.4
-121.1908,0,mac-peak,"Mac Peak",0.0,,,47.6515,6859,,
-123.0775,0,waddell-basin-west,"Capitol State Forest - Waddell Basin West",0.0,d,,46.9391,,,9.2
-117.9001,0,douglas-falls-grange-park-nature-loop-trail,"Douglas Falls Grange Park - Nature Loop Trail",0.0,ekd,,48.6149,,,1.5
-121.0929,1,thunder-woods-nature-trail,"Thunder Woods Nature Trail",3.0,lovkd,305,48.6852,1620,,1.2
-122.5397,0,anderson-point,"Anderson Point",0.0,cfvakd,250,47.4385,250,,1.4
-117.4966,1,little-spokane-river-natural-area-knothead-loop,"Little Spokane River Natural Area: Knothead Loop",4.0,rfmsa,1000,47.7828,3200,,8.0
-122.1854,0,siouxon-peak-loop,"Siouxon Peak Loop",0.0,rwsd,5120,45.9430,4170,,15.3
-117.4625,0,finch-arboretum,"Finch Arboretum",0.0,fmk,,47.6432,,,1.2
-122.9641,0,patos-island,"Patos Island",0.0,cvaek,30,48.7846,30,,1.5
-122.2168,2,coldwater-peak,"Coldwater Peak",3.5,,2000,46.2767,5727,,12.0
-122.7300,0,morgan-tidelands,"Morgan Tidelands",0.0,cakd,0,48.2828,0,,2.5
-121.5372,0,middle-fork-to-salmon-la-sac-traverse,"Middle Fork to Salmon La Sac Traverse",0.0,romvapd,3200,47.5480,5000,,31.0
-122.5876,0,port-gamble-forest-forbidden-forest-trail-loop,"Port Gamble Forest - Forbidden Forest Trail Loop",0.0,rfad,350,47.8400,,,8.5
-117.5367,0,misery-mountain-loop,"Misery Mountain Loop",0.0,fmvapd,4000,46.1192,6387,,48.5
-120.7239,0,nason-ridge-snowshoe,"Nason Ridge Snowshoe",0.0,vkd!,750,47.8000,2720,,3.6
-122.5071,0,salmon-morgan-creek,"Salmon-Morgan Creek",0.0,ofakd,,45.7557,,,1.5
-118.4079,0,kettle-crest-trail,"Kettle Crest Trail",0.0,msaed,8000,48.4960,7140,,44.0
-122.9724,2,evergreen-beach-trail,"Evergreen Beach Trail",3.5,cfakd,,47.0774,,,2.0
-123.4195,1,moose-lake,"Moose Lake",4.0,lmvpe,1500,47.9396,,,8.2
-123.1753,9,deer-ridge,"Deer Ridge",2.2,,2800,48.0063,5360,,10.4
-117.4950,1,riverside-state-park-bowl-and-pitcher-snowshoe,"Riverside State Park - Bowl and Pitcher Snowshoe",5.0,akd,500,47.6964,,,6.0
-120.0806,0,rocky-top,"Rocky Top",0.0,mvp,,48.2613,,,
-122.4781,1,hemlock-trail,"Hemlock Trail",3.0,ovakd,,48.6979,,,4.0
-122.4895,0,chuckanut-falls,"Chuckanut Falls",0.0,wfvakd,640,48.7005,540,,2.6
-120.7331,11,cutthroat-pass-via-pacific-crest-trail,"Cutthroat Pass",3.5,mvpd,2000,48.5181,6800,,10.0
-121.7694,4,john-wayne-trail-thorp,"John Wayne Trail - Thorp Trailhead",3.0,,,47.4294,,,
-117.7212,4,panjab-trail,"Panjab Trail",3.5,rmvaped,2500,46.1716,,,5.6
-122.6621,0,burnt-bridge-creek-western-section,"Burnt Bridge Creek - Western Section",0.0,fmakd!,60,45.6534,,,5.0
-121.0866,0,columbia-hills-state-park-crawford-oaks,"Columbia Hills State Park - Crawford Oaks",0.0,rmkd,,45.6568,,,4.0
-122.0233,0,river-to-rock-trail,"River To Rock Trail",0.0,rkd,200,45.6214,280,,1.0
-122.1726,1,angels-rest-devils-rest,"Angel's Rest-Devil's Rest Loop",5.0,rwsd,2770,45.5603,2308,,10.7
-116.7827,0,tubbs-hill,"Tubbs Hill",0.0,lsakd,300,47.6715,0,,2.2
-123.0830,0,monument-park,"Monument Park",0.0,cak,135,48.9754,135,,0.2
-123.0816,0,lighthouse-marine-park,"Lighthouse Marine Park",0.0,cak,,48.9734,,,
-123.0616,0,lily-point-park,"Lily Point Park",0.0,coak,,48.9765,,,1.5
-122.9741,0,willapa-hills-trail,"Willapa Hills Trail",0.0,rfvakd,,46.6475,,,56.5
-120.7324,0,tumwater-campground-snowshoe,"Tumwater Campground Snowshoe",0.0,rkd,0,47.6780,2050,,
-122.5876,0,port-gamble-forest-ewok-trail-loop,"Port Gamble Forest - Ewok Trail Loop",0.0,kd,,47.8400,,,3.5
-122.3540,0,duwamish-trail,"Duwamish Trail",0.0,crad,0,47.5679,10,,6.0
-123.3209,2,elk-mtn-to-maiden-peak,"Elk Mountain to Maiden Peak",4.5,mvape,840,47.9345,6625,,8.0
-121.8643,1,spray-park-ipsut-pass-loop,"Spray Park Loop",4.0,lwfmvpe,5100,46.9331,6375,,16.0
-122.3857,0,lily-lake-loop,"Lily Lake Loop",0.0,clofvekd,1200,48.6169,2225,,5.5
-117.1249,2,mount-kit-carson-trail,"Mount Spokane State Park - Mount Kit Carson Trail",4.0,fmvsakd!,1500,47.8882,5282,,7.5
-117.0833,0,trail-110-140-loop,"Mount Spokane - Trail 110/140 Loop",0.0,!,1100,47.8851,5000,,6.0
-119.3457,0,badger-mountain-trail-4,"Badger Mountain - The Langdon Trail",0.0,fmakd,,46.2423,,,6.0
-121.2893,0,glacier-peak-meadows,"Glacier Peak Meadows",0.0,d,4350,48.0293,6450,,25.0
-122.5272,0,mayfield-lake-trail,"Lake Mayfield Trail",0.0,lofvaekd,,46.5485,,,1.5
-123.0245,0,chehalis-river-discovery-trail,"Chehalis River Discovery Trail",0.0,akd,210,46.7681,265,,3.6
-122.5291,1,point-no-point,"Point No Point Park",3.0,cfvakd,100,47.9115,0,,2.0
-120.3510,0,castle-rock,"Castle Rock",0.0,mvakd,,47.4207,,,
-118.2523,4,goose-butte,"Goose Butte",4.5,rmakd,450,47.3008,,,6.0
-117.4933,1,columbia-plateau-trail,"Columbia Plateau Trail - Fish Lake",4.0,load,200,47.5662,2277,,7.5
-116.4808,0,kirkwood-ranch,"Kirkwood Ranch",0.0,,420,45.6354,1600,,10.0
-121.2527,0,luna-peak,"Luna Peak",0.0,rfvs,8009,48.8784,8285,,36.5
-123.9344,0,hoh-river-blue-glacier,"Hoh River Trail to Blue Glacier",0.0,rlwomva,3700,47.8595,4300,,37.0
-122.0154,0,yellow-lake,"Yellow Lake",0.0,lmakd,20,47.5697,420,,1.2
-117.3240,0,pend-oreille-county-park,"Pend Oreille County Park",0.0,ofmvapkd,,48.0808,,,7.0
-122.2963,0,grace-cole-nature-park-1,"Grace Cole Nature Park",0.0,fmakd,120,47.7490,360,,0.5
-123.0595,20,duckabush-river,"Duckabush River",3.5,rofmva!,2300,47.6845,1750,,10.6
-123.0840,2,bourdeaux-ghost-town,"Bourdeaux Ghost Town",4.5,,,46.8951,,,
-123.1411,0,bob-bammert-grove-trail,"Capitol State Forest - Bob Bammert Grove Loop",0.0,okd,,46.9823,,,0.5
-123.0921,2,bordeaux-ghost-town,"Bordeaux Ghost Town",3.5,rkd,50,46.8957,320,,0.5
-121.2933,0,copper-city-ghost-town,"Copper City Ghost Town",0.0,kd,27,46.8689,4076,,0.5
-122.7770,2,4-cedars-trail,"Four Cedars Trail",4.0,cakd,,47.1204,,,3.0
